MAGID	SampleName	Age	Total	EggNOG	Unknow5
Sg_P31_10	P31	71	2834	2722	146
Sg_P31_11	P31	71	1844	1719	74
Sg_P31_13	P31	71	2151	1938	151
Sg_P31_14	P31	71	1856	1683	58
Sg_P31_15	P31	71	3857	3533	186
Sg_P31_16	P31	71	855	824	39
Sg_P31_17	P31	71	2861	2618	174
Sg_P31_18	P31	71	2152	2028	55
Sg_P31_19	P31	71	2414	2263	130
Sg_P31_1	P31	71	1734	1629	82
Sg_P31_20	P31	71	2761	2649	133
Sg_P31_21	P31	71	3460	3106	152
Sg_P31_22	P31	71	1355	1350	57
Sg_P31_23	P31	71	2399	2169	172
Sg_P31_24	P31	71	2631	2525	88
Sg_P31_25	P31	71	1619	1522	74
Sg_P31_26	P31	71	1931	1793	54
Sg_P31_27	P31	71	1739	1587	61
Sg_P31_28	P31	71	2842	2649	214
Sg_P31_29	P31	71	1815	1658	60
Sg_P31_2	P31	71	2593	2510	117
Sg_P31_30	P31	71	2858	2737	155
Sg_P31_31	P31	71	2719	2637	123
Sg_P31_32	P31	71	3564	3449	275
Sg_P31_33	P31	71	1313	1288	42
Sg_P31_34	P31	71	2476	2320	58
Sg_P31_35	P31	71	1470	1411	60
Sg_P31_36	P31	71	1287	924	41
Sg_P31_37	P31	71	2692	2387	68
Sg_P31_38	P31	71	2289	2108	114
Sg_P31_39	P31	71	2497	2341	156
Sg_P31_3	P31	71	2327	2187	125
Sg_P31_40	P31	71	1930	1732	99
Sg_P31_41	P31	71	4427	4331	135
Sg_P31_42	P31	71	1723	1598	52
Sg_P31_43	P31	71	2183	1970	92
Sg_P31_44	P31	71	1632	1556	76
Sg_P31_4	P31	71	2347	2204	217
Sg_P31_5	P31	71	1382	1297	28
Sg_P31_6	P31	71	1967	1858	82
Sg_P31_7	P31	71	2137	2101	106
Sg_P31_8	P31	71	1260	1017	50
Sg_P31_9	P31	71	1237	1162	76
Sg_X01_10	X01	105	1399	1291	54
Sg_X01_11	X01	105	1990	1782	39
Sg_X01_12	X01	105	1437	1050	42
Sg_X01_13	X01	105	1960	1834	85
Sg_X01_14	X01	105	1807	1553	100
Sg_X01_15	X01	105	1984	1805	147
Sg_X01_16	X01	105	3330	3289	57
Sg_X01_17	X01	105	1650	1552	91
Sg_X01_18	X01	105	2749	2541	209
Sg_X01_19	X01	105	1981	1821	83
Sg_X01_1	X01	105	2008	1960	175
Sg_X01_20	X01	105	1737	1645	61
Sg_X01_21	X01	105	1491	1336	65
Sg_X01_22	X01	105	1743	1657	85
Sg_X01_23	X01	105	1820	1687	110
Sg_X01_24	X01	105	1840	1698	79
Sg_X01_25	X01	105	1835	1665	48
Sg_X01_26	X01	105	1692	1561	58
Sg_X01_27	X01	105	2338	2213	76
Sg_X01_28	X01	105	1891	1751	75
Sg_X01_29	X01	105	1618	1480	49
Sg_X01_2	X01	105	1731	1657	124
Sg_X01_30	X01	105	2026	1796	183
Sg_X01_31	X01	105	1993	1755	49
Sg_X01_32	X01	105	1803	1712	75
Sg_X01_33	X01	105	2247	2124	114
Sg_X01_34	X01	105	1226	1157	46
Sg_X01_35	X01	105	4591	4536	100
Sg_X01_36	X01	105	1561	1541	82
Sg_X01_37	X01	105	2558	2481	145
Sg_X01_38	X01	105	1228	1171	47
Sg_X01_39	X01	105	2561	2429	173
Sg_X01_3	X01	105	2790	2493	174
Sg_X01_40	X01	105	1683	1493	35
Sg_X01_41	X01	105	1757	1637	135
Sg_X01_42	X01	105	2707	2553	126
Sg_X01_43	X01	105	1728	1635	68
Sg_X01_44	X01	105	1506	1468	43
Sg_X01_45	X01	105	2139	2048	110
Sg_X01_46	X01	105	1749	1615	70
Sg_X01_4	X01	105	2596	2363	105
Sg_X01_5	X01	105	1604	1507	70
Sg_X01_6	X01	105	1667	1564	94
Sg_X01_7	X01	105	1843	1731	170
Sg_X01_8	X01	105	4292	4020	384
Sg_X01_9	X01	105	1962	1750	46
Sg_X02_10	X02	69	1637	1570	62
Sg_X02_11	X02	69	2245	2172	89
Sg_X02_12	X02	69	2506	2350	165
Sg_X02_13	X02	69	2320	2116	130
Sg_X02_14	X02	69	2103	1995	80
Sg_X02_15	X02	69	2165	2013	98
Sg_X02_16	X02	69	1942	1881	138
Sg_X02_17	X02	69	1363	1295	57
Sg_X02_18	X02	69	1660	1484	64
Sg_X02_19	X02	69	1825	1678	119
Sg_X02_1	X02	69	1756	1642	89
Sg_X02_20	X02	69	2152	2094	78
Sg_X02_21	X02	69	1709	1649	71
Sg_X02_22	X02	69	3173	3080	117
Sg_X02_23	X02	69	1713	1562	95
Sg_X02_24	X02	69	1750	1646	70
Sg_X02_25	X02	69	3054	2858	222
Sg_X02_26	X02	69	2104	1888	135
Sg_X02_27	X02	69	1624	1507	60
Sg_X02_28	X02	69	1299	1235	47
Sg_X02_2	X02	69	1846	1758	74
Sg_X02_30	X02	69	1675	1528	64
Sg_X02_31	X02	69	1351	1229	41
Sg_X02_3	X02	69	2021	1932	96
Sg_X02_4	X02	69	1980	1868	122
Sg_X02_5	X02	69	1780	1664	90
Sg_X02_6	X02	69	1849	1751	63
Sg_X02_7	X02	69	3353	3311	51
Sg_X02_8	X02	69	1691	1639	85
Sg_X02_9	X02	69	2266	2084	97
Sg_X03_10	X03	103	2182	2015	123
Sg_X03_11	X03	103	1451	1334	56
Sg_X03_12	X03	103	2444	2182	65
Sg_X03_13	X03	103	1526	1448	70
Sg_X03_14	X03	103	1778	1628	72
Sg_X03_15	X03	103	2253	2106	155
Sg_X03_16	X03	103	1128	1032	44
Sg_X03_17	X03	103	1609	1372	86
Sg_X03_18	X03	103	2015	1835	95
Sg_X03_19	X03	103	2651	2560	122
Sg_X03_1	X03	103	2215	1981	129
Sg_X03_20	X03	103	1638	1493	44
Sg_X03_21	X03	103	2140	2017	77
Sg_X03_22	X03	103	1167	1102	33
Sg_X03_23	X03	103	2016	1930	147
Sg_X03_24	X03	103	2615	2461	158
Sg_X03_25	X03	103	1897	1807	86
Sg_X03_26	X03	103	2130	1893	67
Sg_X03_27	X03	103	1399	1332	26
Sg_X03_28	X03	103	2490	2195	67
Sg_X03_29	X03	103	2277	2148	91
Sg_X03_2	X03	103	2158	1878	91
Sg_X03_30	X03	103	1841	1727	74
Sg_X03_31	X03	103	2979	2805	213
Sg_X03_32	X03	103	4343	4281	128
Sg_X03_33	X03	103	1520	1368	48
Sg_X03_34	X03	103	2095	1982	84
Sg_X03_35	X03	103	2146	2058	104
Sg_X03_36	X03	103	2317	2060	55
Sg_X03_38	X03	103	4474	4426	91
Sg_X03_39	X03	103	2067	2003	173
Sg_X03_3	X03	103	2267	1929	140
Sg_X03_40	X03	103	1932	1643	121
Sg_X03_42	X03	103	1504	1438	87
Sg_X03_43	X03	103	3463	3182	288
Sg_X03_44	X03	103	1611	1377	53
Sg_X03_45	X03	103	2361	2225	115
Sg_X03_46	X03	103	1802	1736	79
Sg_X03_47	X03	103	2391	2237	71
Sg_X03_4	X03	103	1795	1548	89
Sg_X03_5	X03	103	1851	1752	97
Sg_X03_6	X03	103	1751	1588	95
Sg_X03_7	X03	103	2419	2299	102
Sg_X03_8	X03	103	3033	2791	178
Sg_X03_9	X03	103	2111	1941	97
Sg_X04_10	X04	70	2105	1955	93
Sg_X04_11	X04	70	2567	2326	75
Sg_X04_12	X04	70	2593	2381	167
Sg_X04_13	X04	70	1782	1617	56
Sg_X04_14	X04	70	3440	3304	266
Sg_X04_15	X04	70	2556	2347	147
Sg_X04_16	X04	70	2276	2197	89
Sg_X04_17	X04	70	2127	2008	100
Sg_X04_18	X04	70	2955	2695	243
Sg_X04_19	X04	70	2427	2357	137
Sg_X04_1	X04	70	2471	2366	146
Sg_X04_20	X04	70	2449	2288	104
Sg_X04_21	X04	70	1764	1629	60
Sg_X04_22	X04	70	2387	2259	155
Sg_X04_23	X04	70	1840	1786	55
Sg_X04_24	X04	70	2675	2374	152
Sg_X04_25	X04	70	2229	2175	157
Sg_X04_26	X04	70	3932	3894	86
Sg_X04_27	X04	70	1721	1618	74
Sg_X04_28	X04	70	2662	2554	166
Sg_X04_29	X04	70	2027	1920	89
Sg_X04_30	X04	70	2191	2106	120
Sg_X04_31	X04	70	2247	2186	89
Sg_X04_32	X04	70	3582	3411	303
Sg_X04_33	X04	70	1963	1801	92
Sg_X04_34	X04	70	939	889	27
Sg_X04_35	X04	70	2380	2108	74
Sg_X04_36	X04	70	2755	2513	159
Sg_X04_37	X04	70	2173	2092	213
Sg_X04_38	X04	70	3988	3686	259
Sg_X04_3	X04	70	2427	2169	158
Sg_X04_40	X04	70	2138	2049	93
Sg_X04_41	X04	70	1346	1302	50
Sg_X04_42	X04	70	2205	2117	202
Sg_X04_43	X04	70	2205	2158	94
Sg_X04_44	X04	70	2876	2782	151
Sg_X04_45	X04	70	2560	2458	105
Sg_X04_46	X04	70	2443	2234	293
Sg_X04_47	X04	70	1953	1773	159
Sg_X04_48	X04	70	2629	2548	149
Sg_X04_49	X04	70	2760	2552	174
Sg_X04_4	X04	70	2000	1923	77
Sg_X04_51	X04	70	2453	2333	141
Sg_X04_52	X04	70	2597	2478	237
Sg_X04_53	X04	70	2284	2077	116
Sg_X04_54	X04	70	1889	1724	80
Sg_X04_55	X04	70	1784	1701	127
Sg_X04_5	X04	70	2238	2097	101
Sg_X04_6	X04	70	1364	1340	44
Sg_X04_7	X04	70	2633	2430	193
Sg_X04_8	X04	70	3802	3562	367
Sg_X04_9	X04	70	2125	1977	99
Sg_X05_10	X05	101	3742	3497	249
Sg_X05_11	X05	101	2213	2111	137
Sg_X05_12	X05	101	2353	2173	157
Sg_X05_13	X05	101	2168	2119	94
Sg_X05_14	X05	101	1921	1811	88
Sg_X05_15	X05	101	3065	2999	172
Sg_X05_16	X05	101	1575	1561	66
Sg_X05_17	X05	101	3935	3893	97
Sg_X05_18	X05	101	2296	2146	118
Sg_X05_19	X05	101	2103	1960	88
Sg_X05_1	X05	101	2636	2502	98
Sg_X05_20	X05	101	2388	2257	154
Sg_X05_21	X05	101	1643	1536	73
Sg_X05_22	X05	101	3087	2834	213
Sg_X05_23	X05	101	4384	3903	396
Sg_X05_24	X05	101	2422	2319	174
Sg_X05_25	X05	101	1397	1263	29
Sg_X05_26	X05	101	2386	2175	146
Sg_X05_27	X05	101	1473	1372	87
Sg_X05_28	X05	101	2590	2478	152
Sg_X05_29	X05	101	1702	1327	78
Sg_X05_2	X05	101	1739	1645	101
Sg_X05_30	X05	101	2029	1878	102
Sg_X05_32	X05	101	1432	1356	61
Sg_X05_33	X05	101	811	780	23
Sg_X05_34	X05	101	2413	2336	68
Sg_X05_36	X05	101	2377	2279	114
Sg_X05_37	X05	101	1928	1777	72
Sg_X05_38	X05	101	3183	2877	223
Sg_X05_39	X05	101	1981	1772	105
Sg_X05_3	X05	101	2669	2406	179
Sg_X05_40	X05	101	2465	2320	174
Sg_X05_41	X05	101	2249	2066	134
Sg_X05_42	X05	101	3228	3199	41
Sg_X05_43	X05	101	2315	2036	147
Sg_X05_44	X05	101	2865	2739	190
Sg_X05_45	X05	101	1783	1716	65
Sg_X05_46	X05	101	2086	1937	135
Sg_X05_47	X05	101	1106	1087	26
Sg_X05_48	X05	101	2291	2157	121
Sg_X05_49	X05	101	1801	1642	103
Sg_X05_4	X05	101	2220	2025	235
Sg_X05_50	X05	101	1334	1323	48
Sg_X05_51	X05	101	1828	1659	60
Sg_X05_52	X05	101	2566	2283	197
Sg_X05_53	X05	101	4590	4400	354
Sg_X05_54	X05	101	1468	1432	59
Sg_X05_55	X05	101	2564	2358	130
Sg_X05_56	X05	101	2369	2321	165
Sg_X05_57	X05	101	2142	1945	102
Sg_X05_58	X05	101	1550	1526	75
Sg_X05_59	X05	101	2396	2307	138
Sg_X05_5	X05	101	1874	1777	130
Sg_X05_60	X05	101	1625	1542	68
Sg_X05_61	X05	101	2286	2222	135
Sg_X05_62	X05	101	1877	1840	78
Sg_X05_63	X05	101	1918	1777	67
Sg_X05_64	X05	101	1833	1742	81
Sg_X05_65	X05	101	2106	2006	92
Sg_X05_66	X05	101	1971	1813	69
Sg_X05_6	X05	101	2246	2174	124
Sg_X05_7	X05	101	2238	2137	230
Sg_X05_8	X05	101	2817	2513	103
Sg_X05_9	X05	101	2168	2090	126
Sg_Y06_10	Y06	105	3438	3110	152
Sg_Y06_11	Y06	105	4095	3792	302
Sg_Y06_12	Y06	105	2100	1995	100
Sg_Y06_13	Y06	105	5409	4830	580
Sg_Y06_14	Y06	105	3477	3300	226
Sg_Y06_15	Y06	105	1933	1877	72
Sg_Y06_16	Y06	105	2630	2555	114
Sg_Y06_17	Y06	105	1649	1502	47
Sg_Y06_18	Y06	105	1035	739	36
Sg_Y06_19	Y06	105	2711	2472	130
Sg_Y06_1	Y06	105	3484	2922	168
Sg_Y06_20	Y06	105	2247	1918	139
Sg_Y06_21	Y06	105	2557	2304	159
Sg_Y06_22	Y06	105	3476	3347	177
Sg_Y06_24	Y06	105	2628	2476	185
Sg_Y06_25	Y06	105	2821	2640	129
Sg_Y06_26	Y06	105	3215	3034	258
Sg_Y06_27	Y06	105	1387	1342	59
Sg_Y06_28	Y06	105	2009	1819	127
Sg_Y06_29	Y06	105	4285	4210	167
Sg_Y06_2	Y06	105	3786	3581	190
Sg_Y06_30	Y06	105	3257	3029	203
Sg_Y06_31	Y06	105	1483	1391	46
Sg_Y06_32	Y06	105	2256	2180	102
Sg_Y06_33	Y06	105	1596	1461	73
Sg_Y06_34	Y06	105	2682	2625	112
Sg_Y06_35	Y06	105	2651	2594	155
Sg_Y06_36	Y06	105	3067	2931	190
Sg_Y06_37	Y06	105	2440	2364	85
Sg_Y06_38	Y06	105	1156	1139	46
Sg_Y06_39	Y06	105	3047	2869	169
Sg_Y06_3	Y06	105	1746	1647	91
Sg_Y06_40	Y06	105	4569	4372	393
Sg_Y06_41	Y06	105	2178	2084	109
Sg_Y06_42	Y06	105	5026	4886	391
Sg_Y06_43	Y06	105	3643	3290	184
Sg_Y06_44	Y06	105	4146	3928	257
Sg_Y06_45	Y06	105	2497	2426	150
Sg_Y06_46	Y06	105	3014	2776	235
Sg_Y06_47	Y06	105	3009	2874	174
Sg_Y06_48	Y06	105	2246	2122	144
Sg_Y06_49	Y06	105	2238	2171	184
Sg_Y06_4	Y06	105	4995	4513	351
Sg_Y06_50	Y06	105	4558	4300	319
Sg_Y06_51	Y06	105	4539	4197	283
Sg_Y06_52	Y06	105	3326	3152	199
Sg_Y06_53	Y06	105	2192	1706	123
Sg_Y06_54	Y06	105	2873	2703	289
Sg_Y06_55	Y06	105	1890	1826	131
Sg_Y06_56	Y06	105	3035	2833	267
Sg_Y06_57	Y06	105	2204	2063	135
Sg_Y06_58	Y06	105	2436	2325	159
Sg_Y06_59	Y06	105	3788	3490	228
Sg_Y06_5	Y06	105	3077	2906	225
Sg_Y06_60	Y06	105	2240	2169	144
Sg_Y06_61	Y06	105	2764	2603	232
Sg_Y06_63	Y06	105	1731	1586	51
Sg_Y06_64	Y06	105	4921	4623	365
Sg_Y06_65	Y06	105	1134	1085	14
Sg_Y06_66	Y06	105	3155	2394	80
Sg_Y06_67	Y06	105	3442	3156	110
Sg_Y06_68	Y06	105	3365	2758	189
Sg_Y06_69	Y06	105	1615	1474	96
Sg_Y06_6	Y06	105	2127	2055	129
Sg_Y06_7	Y06	105	2558	2455	112
Sg_Y06_8	Y06	105	3164	3003	184
Sg_Y06_9	Y06	105	2054	1893	114
Sg_Y07_10	Y07	61	1930	1813	51
Sg_Y07_11	Y07	61	1762	1628	70
Sg_Y07_12	Y07	61	2142	2062	61
Sg_Y07_13	Y07	61	2540	2351	134
Sg_Y07_14	Y07	61	2470	2343	92
Sg_Y07_15	Y07	61	2301	2149	110
Sg_Y07_16	Y07	61	1586	1469	48
Sg_Y07_17	Y07	61	2216	2124	70
Sg_Y07_18	Y07	61	2431	2258	155
Sg_Y07_19	Y07	61	3387	3193	341
Sg_Y07_1	Y07	61	1574	1447	60
Sg_Y07_20	Y07	61	4037	3984	226
Sg_Y07_21	Y07	61	1649	1546	108
Sg_Y07_22	Y07	61	2217	2014	127
Sg_Y07_23	Y07	61	1783	1618	66
Sg_Y07_24	Y07	61	2180	2063	107
Sg_Y07_25	Y07	61	2643	2459	163
Sg_Y07_26	Y07	61	2219	2118	195
Sg_Y07_27	Y07	61	2502	2415	120
Sg_Y07_28	Y07	61	1702	1629	98
Sg_Y07_29	Y07	61	1981	1819	87
Sg_Y07_2	Y07	61	1913	1845	149
Sg_Y07_30	Y07	61	1763	1628	79
Sg_Y07_31	Y07	61	1556	1448	77
Sg_Y07_32	Y07	61	4388	4327	104
Sg_Y07_33	Y07	61	2021	1876	126
Sg_Y07_34	Y07	61	1659	1544	90
Sg_Y07_36	Y07	61	2727	2561	154
Sg_Y07_37	Y07	61	2709	2550	141
Sg_Y07_38	Y07	61	2772	2620	172
Sg_Y07_39	Y07	61	1919	1781	83
Sg_Y07_3	Y07	61	2177	2076	163
Sg_Y07_40	Y07	61	2760	2411	190
Sg_Y07_41	Y07	61	2066	1918	107
Sg_Y07_42	Y07	61	1885	1782	90
Sg_Y07_43	Y07	61	1856	1765	75
Sg_Y07_45	Y07	61	2855	2705	169
Sg_Y07_46	Y07	61	1951	1864	85
Sg_Y07_48	Y07	61	1866	1773	94
Sg_Y07_49	Y07	61	1319	1200	40
Sg_Y07_4	Y07	61	1383	1338	67
Sg_Y07_50	Y07	61	2195	2108	116
Sg_Y07_51	Y07	61	2214	2025	178
Sg_Y07_5	Y07	61	2100	2042	224
Sg_Y07_6	Y07	61	1473	1389	52
Sg_Y07_7	Y07	61	2306	2158	137
Sg_Y07_8	Y07	61	1930	1815	101
Sg_Y07_9	Y07	61	1647	1483	117
Sg_Y08_10	Y08	108	1733	1576	45
Sg_Y08_11	Y08	108	2283	2081	99
Sg_Y08_12	Y08	108	2596	2301	69
Sg_Y08_13	Y08	108	1572	1411	38
Sg_Y08_14	Y08	108	2637	2386	104
Sg_Y08_15	Y08	108	1890	1784	83
Sg_Y08_16	Y08	108	2020	1878	81
Sg_Y08_17	Y08	108	1212	1097	52
Sg_Y08_18	Y08	108	1563	1469	76
Sg_Y08_19	Y08	108	1382	1215	63
Sg_Y08_1	Y08	108	2108	1968	101
Sg_Y08_20	Y08	108	1615	1497	47
Sg_Y08_21	Y08	108	1363	1319	58
Sg_Y08_22	Y08	108	2075	1887	99
Sg_Y08_23	Y08	108	1501	1398	38
Sg_Y08_24	Y08	108	4026	3975	111
Sg_Y08_25	Y08	108	1828	1659	47
Sg_Y08_26	Y08	108	2058	1924	106
Sg_Y08_27	Y08	108	1623	1358	57
Sg_Y08_28	Y08	108	2033	1934	73
Sg_Y08_29	Y08	108	2593	2252	108
Sg_Y08_2	Y08	108	2117	1968	89
Sg_Y08_30	Y08	108	1348	1219	35
Sg_Y08_31	Y08	108	1408	1215	38
Sg_Y08_32	Y08	108	1602	1526	76
Sg_Y08_33	Y08	108	2128	1995	109
Sg_Y08_34	Y08	108	1464	1423	87
Sg_Y08_35	Y08	108	1511	1308	24
Sg_Y08_36	Y08	108	2181	2096	206
Sg_Y08_37	Y08	108	2118	1987	93
Sg_Y08_39	Y08	108	1360	1209	44
Sg_Y08_40	Y08	108	1451	1382	49
Sg_Y08_41	Y08	108	1890	1743	119
Sg_Y08_42	Y08	108	1707	1600	49
Sg_Y08_43	Y08	108	1403	1200	52
Sg_Y08_44	Y08	108	1186	1044	34
Sg_Y08_45	Y08	108	2029	1975	90
Sg_Y08_46	Y08	108	1390	1341	67
Sg_Y08_47	Y08	108	1989	1833	105
Sg_Y08_48	Y08	108	963	823	18
Sg_Y08_4	Y08	108	2108	1806	92
Sg_Y08_50	Y08	108	1773	1672	65
Sg_Y08_51	Y08	108	1601	1531	72
Sg_Y08_52	Y08	108	1335	1221	42
Sg_Y08_53	Y08	108	1311	1213	52
Sg_Y08_5	Y08	108	1470	1410	83
Sg_Y08_6	Y08	108	1862	1768	105
Sg_Y08_7	Y08	108	1320	1240	50
Sg_Y08_8	Y08	108	1499	1440	95
Sg_Y08_9	Y08	108	1517	1329	58
Sg_Y09_1	Y09	57	1344	1164	42
Sg_Y19_10	Y19	60	4405	4338	129
Sg_Y19_11	Y19	60	2650	2589	127
Sg_Y19_12	Y19	60	2184	1977	215
Sg_Y19_13	Y19	60	5276	5130	399
Sg_Y19_14	Y19	60	2728	2615	179
Sg_Y19_15	Y19	60	2899	2731	103
Sg_Y19_16	Y19	60	2036	1999	114
Sg_Y19_17	Y19	60	1816	1760	81
Sg_Y19_18	Y19	60	1680	1649	85
Sg_Y19_19	Y19	60	2716	2527	129
Sg_Y19_1	Y19	60	2239	2126	74
Sg_Y19_21	Y19	60	2070	2032	84
Sg_Y19_22	Y19	60	1694	1670	198
Sg_Y19_23	Y19	60	2879	2763	191
Sg_Y19_24	Y19	60	2080	1955	181
Sg_Y19_25	Y19	60	2731	2561	162
Sg_Y19_26	Y19	60	3853	3648	436
Sg_Y19_27	Y19	60	1606	1554	58
Sg_Y19_29	Y19	60	1935	1824	145
Sg_Y19_2	Y19	60	2315	2259	139
Sg_Y19_30	Y19	60	4927	4864	100
Sg_Y19_31	Y19	60	1799	1734	201
Sg_Y19_4	Y19	60	1844	1697	83
Sg_Y19_5	Y19	60	2852	2650	162
Sg_Y19_6	Y19	60	2702	2605	183
Sg_Y19_7	Y19	60	3108	2945	332
Sg_Y19_8	Y19	60	2698	2561	201
Sg_Y19_9	Y19	60	3242	3068	295
Sg_YA02_10	YA02	29	3900	3748	311
Sg_YA02_11	YA02	29	3370	3204	153
Sg_YA02_12	YA02	29	2526	2296	108
Sg_YA02_13	YA02	29	1735	1605	100
Sg_YA02_14	YA02	29	2386	2204	118
Sg_YA02_15	YA02	29	1217	1155	68
Sg_YA02_16	YA02	29	934	912	51
Sg_YA02_17	YA02	29	2556	2257	141
Sg_YA02_18	YA02	29	2337	2120	145
Sg_YA02_19	YA02	29	2457	2332	182
Sg_YA02_1	YA02	29	2090	1960	69
Sg_YA02_20	YA02	29	1977	1860	98
Sg_YA02_21	YA02	29	2444	2348	226
Sg_YA02_22	YA02	29	2009	1907	88
Sg_YA02_23	YA02	29	1485	1194	56
Sg_YA02_24	YA02	29	3637	3510	234
Sg_YA02_25	YA02	29	2946	2655	206
Sg_YA02_26	YA02	29	1420	1366	88
Sg_YA02_27	YA02	29	1462	1432	61
Sg_YA02_28	YA02	29	2144	2022	112
Sg_YA02_29	YA02	29	4272	4133	337
Sg_YA02_2	YA02	29	1662	1534	63
Sg_YA02_30	YA02	29	1887	1718	67
Sg_YA02_31	YA02	29	1123	1084	60
Sg_YA02_32	YA02	29	1830	1650	84
Sg_YA02_33	YA02	29	1111	907	31
Sg_YA02_34	YA02	29	1930	1796	74
Sg_YA02_35	YA02	29	3653	3461	246
Sg_YA02_36	YA02	29	1863	1699	97
Sg_YA02_37	YA02	29	2989	2703	236
Sg_YA02_38	YA02	29	1940	1773	97
Sg_YA02_39	YA02	29	1074	820	47
Sg_YA02_3	YA02	29	3086	2922	199
Sg_YA02_40	YA02	29	3214	3127	182
Sg_YA02_41	YA02	29	1801	1702	98
Sg_YA02_42	YA02	29	2094	2053	91
Sg_YA02_43	YA02	29	1471	1383	65
Sg_YA02_44	YA02	29	2483	2384	86
Sg_YA02_45	YA02	29	2023	1970	87
Sg_YA02_46	YA02	29	1734	1665	123
Sg_YA02_47	YA02	29	2595	2337	153
Sg_YA02_48	YA02	29	2281	2162	111
Sg_YA02_49	YA02	29	1956	1860	143
Sg_YA02_4	YA02	29	1914	1856	105
Sg_YA02_50	YA02	29	2011	1807	77
Sg_YA02_51	YA02	29	1439	1338	55
Sg_YA02_52	YA02	29	2248	2080	125
Sg_YA02_53	YA02	29	3821	3443	334
Sg_YA02_54	YA02	29	1697	1340	86
Sg_YA02_55	YA02	29	2561	2433	168
Sg_YA02_56	YA02	29	2294	2140	222
Sg_YA02_57	YA02	29	1525	1194	55
Sg_YA02_58	YA02	29	1422	1343	51
Sg_YA02_59	YA02	29	2291	1989	119
Sg_YA02_5	YA02	29	1901	1796	134
Sg_YA02_60	YA02	29	2378	2217	136
Sg_YA02_61	YA02	29	2414	2342	137
Sg_YA02_62	YA02	29	2279	2102	123
Sg_YA02_63	YA02	29	1938	1770	81
Sg_YA02_64	YA02	29	2443	2274	183
Sg_YA02_65	YA02	29	1750	1605	67
Sg_YA02_66	YA02	29	1566	1298	55
Sg_YA02_67	YA02	29	2383	2206	143
Sg_YA02_68	YA02	29	1871	1759	95
Sg_YA02_69	YA02	29	2284	2241	134
Sg_YA02_6	YA02	29	2352	2221	121
Sg_YA02_7	YA02	29	2697	2610	128
Sg_YA02_8	YA02	29	1956	1853	93
Sg_YA02_9	YA02	29	3049	3023	44
Sg_YA03_10	YA03	33	2007	1877	102
Sg_YA03_11	YA03	33	1313	996	42
Sg_YA03_12	YA03	33	822	794	28
Sg_YA03_13	YA03	33	1630	1488	55
Sg_YA03_14	YA03	33	2854	2722	134
Sg_YA03_15	YA03	33	1800	1614	60
Sg_YA03_16	YA03	33	1934	1832	77
Sg_YA03_17	YA03	33	1782	1619	96
Sg_YA03_18	YA03	33	1256	1240	35
Sg_YA03_19	YA03	33	2389	2317	153
Sg_YA03_1	YA03	33	1981	1906	121
Sg_YA03_20	YA03	33	2225	2103	130
Sg_YA03_21	YA03	33	1998	1933	96
Sg_YA03_22	YA03	33	3080	2707	261
Sg_YA03_23	YA03	33	1559	1462	66
Sg_YA03_24	YA03	33	1971	1820	144
Sg_YA03_25	YA03	33	1411	1319	59
Sg_YA03_26	YA03	33	2433	2153	75
Sg_YA03_27	YA03	33	2570	2429	171
Sg_YA03_28	YA03	33	2428	2140	107
Sg_YA03_29	YA03	33	1896	1712	129
Sg_YA03_2	YA03	33	1640	1304	98
Sg_YA03_30	YA03	33	2759	2628	261
Sg_YA03_31	YA03	33	1557	1464	75
Sg_YA03_32	YA03	33	2811	2577	201
Sg_YA03_33	YA03	33	5254	5109	196
Sg_YA03_34	YA03	33	2230	1961	68
Sg_YA03_35	YA03	33	2031	1831	77
Sg_YA03_36	YA03	33	1268	1201	70
Sg_YA03_37	YA03	33	1842	1803	67
Sg_YA03_38	YA03	33	1989	1894	106
Sg_YA03_39	YA03	33	3389	3173	279
Sg_YA03_3	YA03	33	1495	1418	56
Sg_YA03_40	YA03	33	1872	1804	109
Sg_YA03_41	YA03	33	1700	1634	64
Sg_YA03_42	YA03	33	2409	2244	136
Sg_YA03_43	YA03	33	3432	3260	173
Sg_YA03_44	YA03	33	1773	1709	118
Sg_YA03_45	YA03	33	2494	2356	138
Sg_YA03_46	YA03	33	2436	2203	180
Sg_YA03_47	YA03	33	2080	1910	115
Sg_YA03_4	YA03	33	2153	2042	74
Sg_YA03_5	YA03	33	2044	1958	119
Sg_YA03_6	YA03	33	2200	2055	85
Sg_YA03_7	YA03	33	2148	2038	111
Sg_YA03_8	YA03	33	2296	2165	113
Sg_YA03_9	YA03	33	1748	1693	115
Sg_YA04_10	YA04	27	1545	1494	78
Sg_YA04_11	YA04	27	2079	2022	90
Sg_YA04_12	YA04	27	2035	1914	87
Sg_YA04_13	YA04	27	1783	1747	125
Sg_YA04_14	YA04	27	2130	2015	204
Sg_YA04_15	YA04	27	1526	1309	138
Sg_YA04_16	YA04	27	3073	2798	251
Sg_YA04_1	YA04	27	3059	2774	267
Sg_YA04_2	YA04	27	2319	2270	94
Sg_YA04_3	YA04	27	2339	2227	104
Sg_YA04_4	YA04	27	2094	1952	94
Sg_YA04_5	YA04	27	1497	1479	47
Sg_YA04_6	YA04	27	2201	2042	150
Sg_YA04_7	YA04	27	2140	1893	100
Sg_YA04_8	YA04	27	2944	2761	190
Sg_YA04_9	YA04	27	2313	2272	86
